time	Core_1,1	Core_1,2
3.416	47.1726	45.2248
3.4165	47.1726	45.2249
3.417	47.1726	45.2249
3.4175	47.1726	45.2249
3.418	47.1727	45.2249
3.4185	47.1727	45.2249
3.419	47.1727	45.2249
3.4195	47.1727	45.225
3.42	47.1727	45.225
3.4205	47.1727	45.225
3.421	47.1728	45.225
3.4215	47.1728	45.225
3.422	47.1728	45.225
3.4225	47.1728	45.2251
3.423	47.1728	45.2251
3.4235	47.1729	45.2251
3.424	47.1729	45.2251
3.4245	47.1729	45.2251
3.425	47.1729	45.2251
3.4255	47.1729	45.2251
3.426	47.1729	45.2252
3.4265	47.173	45.2252
3.427	47.173	45.2252
3.4275	47.173	45.2252
3.428	47.173	45.2252
3.4285	47.173	45.2252
3.429	47.173	45.2253
3.4295	47.1731	45.2253
3.43	47.1731	45.2253
3.4305	47.1731	45.2253
3.431	47.1731	45.2253
3.4315	47.1731	45.2253
3.432	47.1731	45.2254
3.4325	47.1732	45.2254
3.433	47.1732	45.2254
3.4335	47.1732	45.2254
3.434	47.1732	45.2254
3.4345	47.1732	45.2254
3.435	47.1732	45.2254
3.4355	47.1733	45.2255
3.436	47.1733	45.2255
3.4365	47.1733	45.2255
3.437	47.1733	45.2255
3.4375	47.1733	45.2255
3.438	47.1733	45.2255
3.4385	47.1734	45.2255
3.439	47.1734	45.2256
3.4395	47.1734	45.2256
3.44	47.1734	45.2256
